timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-11T22:35:37.307694,54.7537,0.378669,0.380211,0.37944,0.383615,OPEN,0,0.0,1
2026-08-11T22:35:37.340095,54.7873,0.378046,0.379645,0.378845,0.381946,OPEN,0,0.0,1
2026-08-11T22:35:37.372825,54.82,0.377623,0.37851,0.378066,0.380588,OPEN,0,0.0,1
2026-08-11T22:35:37.399861,54.848,0.381773,0.373293,0.377533,0.379519,OPEN,0,0.0,1
2026-08-11T22:35:37.436488,54.8838,0.381329,0.371399,0.376364,0.378415,OPEN,0,0.0,1
2026-08-11T22:35:37.514106,54.9572,0.262521,0.293136,0.277829,0.343209,OPEN,0,0.0,1
2026-08-11T22:35:37.535354,54.9833,0.260558,0.286268,0.273413,0.318781,OPEN,0,0.0,1
2026-08-11T22:35:37.571581,55.0176,0.259832,0.280966,0.270399,0.301847,OPEN,0,0.0,1
2026-08-11T22:35:37.606001,55.0528,0.260331,0.277171,0.268751,0.290263,OPEN,0,0.0,1
2026-08-11T22:35:37.636796,55.0834,0.04944,0.117671,0.083555,0.217916,CLOSING,0,0.0,1
2026-08-11T22:35:37.671714,55.1212,0.019879,0.053125,0.036502,0.154421,CLOSING,0,0.0,1
2026-08-11T22:35:37.704242,55.1527,0.116868,0.135012,0.12594,0.144453,CLOSED,0,0.0,1
2026-08-11T22:35:37.801975,55.248,0.231802,0.298726,0.265264,0.186737,CLOSED,0,0.0,1
2026-08-11T22:35:37.837152,55.2837,0.273831,0.321869,0.29785,0.225626,CLOSED,0,0.0,1
2026-08-11T22:35:37.871214,55.3181,0.298217,0.324205,0.311211,0.255581,OPENING,0,0.0,1
2026-08-11T22:35:37.915121,55.3615,0.371126,0.339791,0.355458,0.290538,OPEN,1,0.278087,1
2026-08-11T22:35:37.938263,55.3841,0.361573,0.316167,0.33887,0.307454,OPEN,0,0.0,1
2026-08-11T22:35:37.970854,55.4177,0.36054,0.308118,0.334329,0.316861,OPEN,0,0.0,1
2026-08-11T22:35:38.009055,55.4558,0.398445,0.358269,0.378357,0.338384,OPEN,0,0.0,1
2026-08-11T22:35:38.043245,55.4905,0.372572,0.34715,0.359861,0.345901,OPEN,0,0.0,1
2026-08-11T22:35:38.065139,55.5125,0.369,0.348601,0.358801,0.350416,OPEN,0,0.0,1
2026-08-11T22:35:38.104535,55.5514,0.361611,0.352749,0.35718,0.352784,OPEN,0,0.0,1
2026-08-11T22:35:38.137539,55.5837,0.374884,0.359511,0.367197,0.357828,OPEN,0,0.0,1
2026-08-11T22:35:38.169040,55.6169,0.379782,0.36165,0.370716,0.362339,OPEN,0,0.0,1
2026-08-11T22:35:38.214136,55.6616,0.405588,0.36925,0.387419,0.371117,OPEN,0,0.0,1
2026-08-11T22:35:38.247234,55.6959,0.407071,0.37442,0.390745,0.377987,OPEN,0,0.0,1
2026-08-11T22:35:38.309849,55.758,0.400886,0.353456,0.377171,0.377701,OPEN,0,0.0,1
2026-08-11T22:35:38.345071,55.7927,0.407276,0.364759,0.386017,0.380612,OPEN,0,0.0,1
2026-08-11T22:35:38.381462,55.8276,0.411858,0.372948,0.392403,0.384739,OPEN,0,0.0,1
2026-08-11T22:35:38.405550,55.8516,0.411882,0.370742,0.391312,0.387039,OPEN,0,0.0,1
2026-08-11T22:35:38.438081,55.8856,0.126448,0.101238,0.113843,0.291421,OPEN,0,0.0,1
2026-08-11T22:35:38.471883,55.9202,0.091141,0.06491,0.078025,0.216732,CLOSING,0,0.0,1
