timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-12T10:59:29.810176,5.1567,0.354512,0.666356,0.510434,0.553608,OPEN,0,0.0,1
2026-08-12T10:59:29.843499,5.1934,0.314988,0.671891,0.49344,0.532549,OPEN,0,0.0,1
2026-08-12T10:59:29.880642,5.2274,0.322997,0.672449,0.497723,0.52036,OPEN,0,0.0,1
2026-08-12T10:59:29.922038,5.269,0.35606,0.659609,0.507835,0.515976,OPEN,0,0.0,1
2026-08-12T10:59:29.956783,5.3019,0.374631,0.666766,0.520699,0.517629,OPEN,0,0.0,1
2026-08-12T10:59:29.985290,5.3325,0.374708,0.610811,0.49276,0.508925,OPEN,0,0.0,1
2026-08-12T10:59:30.018264,5.3658,0.33986,0.560755,0.450307,0.488409,OPEN,0,0.0,1
2026-08-12T10:59:30.051329,5.399,0.326253,0.497618,0.411935,0.461643,OPEN,0,0.0,1
2026-08-12T10:59:30.082237,5.4332,0.252009,0.405389,0.328699,0.415113,OPEN,0,0.0,1
2026-08-12T10:59:30.112386,5.4598,0.162095,0.39049,0.276293,0.366526,OPEN,0,0.0,1
2026-08-12T10:59:30.146283,5.4932,0.217962,0.374133,0.296047,0.341858,OPEN,0,0.0,1
2026-08-12T10:59:30.178046,5.5253,0.232036,0.358984,0.29551,0.325636,OPEN,0,0.0,1
2026-08-12T10:59:30.210848,5.5574,0.24149,0.338909,0.2902,0.313233,OPEN,0,0.0,1
2026-08-12T10:59:30.243851,5.5898,0.23974,0.331251,0.285495,0.303525,OPEN,0,0.0,1
2026-08-12T10:59:30.273647,5.6248,0.242652,0.31878,0.280716,0.295542,OPEN,0,0.0,1
2026-08-12T10:59:30.305988,5.6578,0.242361,0.32221,0.282286,0.290902,OPEN,0,0.0,1
2026-08-12T10:59:30.357041,5.7022,0.244845,0.329276,0.287061,0.289558,OPEN,0,0.0,1
2026-08-12T10:59:30.385672,5.732,0.247653,0.330857,0.289255,0.289452,OPEN,0,0.0,1
2026-08-12T10:59:30.418684,5.7659,0.255138,0.331951,0.293544,0.290884,OPEN,0,0.0,1
2026-08-12T10:59:30.451162,5.7981,0.252453,0.338624,0.295538,0.292513,OPEN,0,0.0,1
2026-08-12T10:59:30.483377,5.8293,0.261877,0.345126,0.303502,0.296359,OPEN,0,0.0,1
2026-08-12T10:59:30.516147,5.865,0.273322,0.346722,0.310022,0.301141,OPEN,0,0.0,1
2026-08-12T10:59:30.545767,5.893,0.285901,0.352927,0.319414,0.307537,OPEN,0,0.0,1
2026-08-12T10:59:30.580245,5.9274,0.287255,0.347931,0.317593,0.311056,OPEN,0,0.0,1
2026-08-12T10:59:30.614867,5.9611,0.292678,0.352045,0.322361,0.315013,OPEN,0,0.0,1
2026-08-12T10:59:30.649474,5.9954,0.289321,0.352982,0.321152,0.317162,OPEN,0,0.0,1
2026-08-12T10:59:30.672968,6.0198,0.281735,0.350055,0.315895,0.316718,OPEN,0,0.0,1
2026-08-12T10:59:30.710846,6.0583,0.268331,0.335404,0.301868,0.311521,OPEN,0,0.0,1
2026-08-12T10:59:30.755815,6.1023,0.257859,0.329431,0.293645,0.305264,OPEN,0,0.0,1
2026-08-12T10:59:30.785917,6.1331,0.262419,0.329837,0.296128,0.302066,OPEN,0,0.0,1
2026-08-12T10:59:30.819546,6.1659,0.258839,0.322717,0.290778,0.298115,OPEN,0,0.0,1
