timestamp,elapsed_seconds,left_ear,right_ear,average_ear,face_detected
2026-08-11T18:40:39.662085,6.845,0.410366,0.394655,0.40251,1
2026-08-11T18:40:39.695915,6.88,0.406396,0.391034,0.398715,1
2026-08-11T18:40:39.722467,6.9064,0.401468,0.391156,0.396312,1
2026-08-11T18:40:39.775888,6.9588,0.399285,0.391131,0.395208,1
2026-08-11T18:40:39.802939,6.9863,0.399357,0.390624,0.394991,1
2026-08-11T18:40:39.840892,7.0242,0.39776,0.391539,0.39465,1
2026-08-11T18:40:39.868087,7.0518,0.398124,0.391337,0.39473,1
2026-08-11T18:40:39.908775,7.0916,0.339129,0.359553,0.349341,1
2026-08-11T18:40:39.935129,7.1183,0.294924,0.323798,0.309361,1
2026-08-11T18:40:39.967194,7.1509,0.163771,0.215038,0.189405,1
2026-08-11T18:40:39.994906,7.1767,0.150055,0.183268,0.166661,1
2026-08-11T18:40:40.031608,7.2155,0.223219,0.223823,0.223521,1
2026-08-11T18:40:40.058877,7.2412,0.260088,0.250035,0.255062,1
2026-08-11T18:40:40.117590,7.3011,0.284499,0.279527,0.282013,1
2026-08-11T18:40:40.143991,7.327,0.292271,0.289946,0.291109,1
2026-08-11T18:40:40.171123,7.3551,0.298892,0.296533,0.297712,1
2026-08-11T18:40:40.198832,7.3815,0.338789,0.327618,0.333203,1
2026-08-11T18:40:40.238392,7.4212,0.39183,0.366079,0.378954,1
2026-08-11T18:40:40.266857,7.4495,0.398404,0.378765,0.388584,1
2026-08-11T18:40:40.304556,7.4877,0.414552,0.396977,0.405764,1
2026-08-11T18:40:40.331357,7.5153,0.424324,0.409065,0.416694,1
2026-08-11T18:40:40.369472,7.553,0.422472,0.407898,0.415185,1
2026-08-11T18:40:40.395938,7.5787,0.422001,0.406262,0.414132,1
2026-08-11T18:40:40.432697,7.6162,0.413491,0.403619,0.408555,1
2026-08-11T18:40:40.459873,7.6432,0.410251,0.400873,0.405562,1
2026-08-11T18:40:40.486706,7.6695,0.409045,0.399523,0.404284,1
2026-08-11T18:40:40.513360,7.697,0.407444,0.401435,0.40444,1
2026-08-11T18:40:40.541091,7.7238,0.405206,0.400235,0.402721,1
2026-08-11T18:40:40.576501,7.761,0.406438,0.400396,0.403417,1
2026-08-11T18:40:40.638470,7.823,0.15199,0.180004,0.165997,1
2026-08-11T18:40:40.663876,7.8488,0.123038,0.136567,0.129803,1
2026-08-11T18:40:40.702087,7.8857,0.073056,0.100464,0.08676,1
2026-08-11T18:40:40.726912,7.9125,0.069888,0.088572,0.07923,1
2026-08-11T18:40:40.767712,7.9514,0.147118,0.164701,0.15591,1
2026-08-11T18:40:40.795227,7.9784,0.175621,0.19053,0.183075,1
2026-08-11T18:40:40.835955,8.0189,0.290989,0.309563,0.300276,1
2026-08-11T18:40:40.861888,8.0455,0.318617,0.333652,0.326134,1
2026-08-11T18:40:40.887115,8.0714,0.332522,0.341616,0.337069,1
2026-08-11T18:40:40.915437,8.0977,0.361119,0.34084,0.350979,1
2026-08-11T18:40:40.942285,8.1259,0.368182,0.33849,0.353336,1
2026-08-11T18:40:40.976251,8.1579,0.372174,0.336402,0.354288,1
2026-08-11T18:40:41.039672,8.2226,0.364952,0.338298,0.351625,1
2026-08-11T18:40:41.065340,8.2497,0.363177,0.341862,0.352519,1
2026-08-11T18:40:41.106892,8.2888,0.360584,0.342507,0.351546,1
2026-08-11T18:40:41.133575,8.3171,0.362078,0.345564,0.353821,1
2026-08-11T18:40:41.166610,8.3488,0.365847,0.355911,0.360879,1
2026-08-11T18:40:41.193974,8.377,0.369421,0.365604,0.367512,1
2026-08-11T18:40:41.249628,8.4323,0.365885,0.364452,0.365168,1
2026-08-11T18:40:41.274278,8.459,0.365766,0.363748,0.364757,1
2026-08-11T18:40:41.301538,8.4837,0.366214,0.363818,0.365016,1
2026-08-11T18:40:41.327125,8.5108,0.366013,0.361314,0.363663,1
2026-08-11T18:40:41.354902,8.5379,0.36542,0.359961,0.36269,1
2026-08-11T18:40:41.380797,8.5643,0.229616,0.236966,0.233291,1
2026-08-11T18:40:41.441944,8.624,0.093249,0.105769,0.099509,1
2026-08-11T18:40:41.468274,8.6514,0.074018,0.077191,0.075604,1
2026-08-11T18:40:41.503250,8.6861,0.088681,0.115429,0.102055,1
2026-08-11T18:40:41.530856,8.7129,0.104018,0.121047,0.112533,1
2026-08-11T18:40:41.573951,8.7548,0.267291,0.285316,0.276303,1
2026-08-11T18:40:41.603301,8.7844,0.30917,0.32515,0.31716,1
2026-08-11T18:40:41.630627,8.8144,0.333553,0.346182,0.339868,1
2026-08-11T18:40:41.657971,8.8404,0.337206,0.34012,0.338663,1
2026-08-11T18:40:41.684562,8.8682,0.336002,0.335373,0.335688,1
2026-08-11T18:40:41.711431,8.8945,0.339209,0.345334,0.342271,1
2026-08-11T18:40:41.740038,8.9209,0.342324,0.351428,0.346876,1
2026-08-11T18:40:41.775968,8.9585,0.350961,0.356495,0.353728,1
2026-08-11T18:40:41.851455,9.0326,0.377202,0.371873,0.374537,1
2026-08-11T18:40:41.881708,9.0621,0.384058,0.376053,0.380056,1
2026-08-11T18:40:41.912137,9.0913,0.382093,0.373634,0.377863,1
2026-08-11T18:40:41.940133,9.1221,0.381371,0.37195,0.37666,1
2026-08-11T18:40:41.966650,9.1487,0.381337,0.370595,0.375966,1
2026-08-11T18:40:41.993996,9.1763,0.381581,0.369536,0.375558,1
2026-08-11T18:40:42.019212,9.2033,0.382202,0.368991,0.375596,1
2026-08-11T18:40:42.051382,9.2334,0.38195,0.370253,0.376102,1
2026-08-11T18:40:42.078144,9.2614,0.382713,0.37214,0.377427,1
2026-08-11T18:40:42.110639,9.2933,0.383827,0.371901,0.377864,1
2026-08-11T18:40:42.137057,9.3202,0.382862,0.371464,0.377163,1
2026-08-11T18:40:42.176903,9.358,0.381734,0.371254,0.376494,1
2026-08-11T18:40:42.245705,9.428,0.376847,0.361843,0.369345,1
2026-08-11T18:40:42.271282,9.4552,0.375647,0.361649,0.368648,1
2026-08-11T18:40:42.305294,9.4898,0.37761,0.369007,0.373308,1
2026-08-11T18:40:42.331817,9.5148,0.377,0.37175,0.374375,1
2026-08-11T18:40:42.367332,9.5511,0.383117,0.369244,0.37618,1
2026-08-11T18:40:42.394751,9.5772,0.385304,0.367953,0.376629,1
2026-08-11T18:40:42.420780,9.6047,0.386098,0.367601,0.376849,1
2026-08-11T18:40:42.453872,9.6379,0.386961,0.365673,0.376317,1
2026-08-11T18:40:42.478629,9.6641,0.387909,0.363755,0.375832,1
2026-08-11T18:40:42.518993,9.7001,0.258647,0.262699,0.260673,1
2026-08-11T18:40:42.546663,9.7291,0.224198,0.218107,0.221153,1
2026-08-11T18:40:42.574140,9.7574,0.094514,0.104988,0.099751,1
2026-08-11T18:40:42.643039,9.8248,0.186297,0.204853,0.195575,1
2026-08-11T18:40:42.669811,9.8524,0.209255,0.229239,0.219247,1
2026-08-11T18:40:42.702945,9.8864,0.267091,0.29059,0.27884,1
2026-08-11T18:40:42.730259,9.913,0.291325,0.313669,0.302497,1
2026-08-11T18:40:42.769109,9.953,0.356889,0.344838,0.350863,1
2026-08-11T18:40:42.794494,9.9787,0.369424,0.35315,0.361287,1
2026-08-11T18:40:42.820880,10.0043,0.375686,0.35865,0.367168,1
2026-08-11T18:40:42.849639,10.0301,0.378304,0.366958,0.372631,1
2026-08-11T18:40:42.876901,10.0603,0.379618,0.370914,0.375266,1
2026-08-11T18:40:42.908008,10.0929,0.394237,0.376212,0.385224,1
2026-08-11T18:40:42.928613,10.1166,0.398679,0.378683,0.388681,1
2026-08-11T18:40:42.973570,10.157,0.39617,0.385514,0.390842,1
2026-08-11T18:40:43.046457,10.2297,0.410529,0.397593,0.404061,1
2026-08-11T18:40:43.073073,10.2568,0.41453,0.401804,0.408167,1
2026-08-11T18:40:43.100954,10.2856,0.412537,0.397124,0.404831,1
2026-08-11T18:40:43.128637,10.3114,0.412225,0.395629,0.403927,1
2026-08-11T18:40:43.168097,10.3508,0.412053,0.395386,0.40372,1
2026-08-11T18:40:43.194216,10.3788,0.411916,0.396305,0.40411,1
2026-08-11T18:40:43.220066,10.4047,0.411827,0.396933,0.40438,1
2026-08-11T18:40:43.250152,10.4339,0.408348,0.386933,0.397641,1
2026-08-11T18:40:43.278289,10.4606,0.406088,0.379582,0.392835,1
2026-08-11T18:40:43.309437,10.4942,0.410839,0.383579,0.397209,1
2026-08-11T18:40:43.336167,10.5199,0.41588,0.385863,0.400871,1
2026-08-11T18:40:43.374877,10.5577,0.417245,0.391617,0.404431,1
2026-08-11T18:40:43.440759,10.6242,0.397976,0.384287,0.391131,1
2026-08-11T18:40:43.469250,10.652,0.397472,0.384432,0.390952,1
2026-08-11T18:40:43.508453,10.6914,0.395591,0.375709,0.38565,1
2026-08-11T18:40:43.535571,10.7189,0.393175,0.3752,0.384187,1
2026-08-11T18:40:43.565261,10.7486,0.398562,0.378304,0.388433,1
2026-08-11T18:40:43.592051,10.7757,0.401879,0.380373,0.391126,1
2026-08-11T18:40:43.618162,10.8023,0.404134,0.381664,0.392899,1
2026-08-11T18:40:43.647349,10.8306,0.404947,0.384595,0.394771,1
2026-08-11T18:40:43.674044,10.8579,0.405451,0.384574,0.395013,1
2026-08-11T18:40:43.720682,10.9018,0.409696,0.391916,0.400806,1
2026-08-11T18:40:43.747287,10.9306,0.412067,0.3988,0.405433,1
2026-08-11T18:40:43.773599,10.9567,0.404084,0.394563,0.399324,1
2026-08-11T18:40:43.843318,11.026,0.407628,0.39459,0.401109,1
2026-08-11T18:40:43.870974,11.0538,0.40971,0.393339,0.401525,1
2026-08-11T18:40:43.904107,11.0871,0.40877,0.393653,0.401212,1
2026-08-11T18:40:43.931896,11.1144,0.408301,0.394102,0.401201,1
2026-08-11T18:40:43.971714,11.1555,0.39979,0.374493,0.387142,1
2026-08-11T18:40:43.997655,11.1821,0.40303,0.359242,0.381136,1
2026-08-11T18:40:44.024246,11.2071,0.399543,0.349522,0.374532,1
2026-08-11T18:40:44.050333,11.2337,0.155166,0.1272,0.141183,1
2026-08-11T18:40:44.076841,11.2607,0.092511,0.076588,0.084549,1
2026-08-11T18:40:44.112572,11.2956,0.151284,0.13309,0.142187,1
2026-08-11T18:40:44.139670,11.3231,0.156272,0.148537,0.152404,1
2026-08-11T18:40:44.174920,11.3591,0.179464,0.230519,0.204992,1
2026-08-11T18:40:44.249771,11.4302,0.257459,0.309655,0.283557,1
2026-08-11T18:40:44.277040,11.4593,0.2786,0.323832,0.301216,1
2026-08-11T18:40:44.305013,11.4874,0.301669,0.323801,0.312735,1
2026-08-11T18:40:44.331517,11.5157,0.307962,0.323538,0.31575,1
2026-08-11T18:40:44.366905,11.5501,0.335619,0.334073,0.334846,1
2026-08-11T18:40:44.392320,11.5765,0.345782,0.339666,0.342724,1
2026-08-11T18:40:44.420184,11.6022,0.351223,0.341903,0.346563,1
2026-08-11T18:40:44.449132,11.6327,0.354407,0.339437,0.346922,1
2026-08-11T18:40:44.474966,11.6585,0.352095,0.337502,0.344798,1
2026-08-11T18:40:44.511130,11.694,0.350935,0.343025,0.34698,1
2026-08-11T18:40:44.538235,11.7214,0.349582,0.343476,0.346529,1
2026-08-11T18:40:44.574284,11.7573,0.353973,0.345406,0.349689,1
2026-08-11T18:40:44.642347,11.8255,0.347729,0.341491,0.34461,1
2026-08-11T18:40:44.669434,11.8531,0.346719,0.340342,0.34353,1
2026-08-11T18:40:44.708070,11.8899,0.361715,0.351812,0.356764,1
2026-08-11T18:40:44.734125,11.9179,0.368524,0.360175,0.36435,1
2026-08-11T18:40:44.766813,11.9505,0.294812,0.341366,0.318089,1
2026-08-11T18:40:44.792485,11.9764,0.270357,0.317874,0.294115,1
2026-08-11T18:40:44.819453,12.0025,0.250597,0.299035,0.274816,1
2026-08-11T18:40:44.853322,12.0358,0.088815,0.108283,0.098549,1
2026-08-11T18:40:44.879295,12.0624,0.061016,0.06348,0.062248,1
2026-08-11T18:40:44.915935,12.0995,0.126228,0.078665,0.102447,1
2026-08-11T18:40:44.941565,12.1258,0.143957,0.065565,0.104761,1
2026-08-11T18:40:44.974424,12.1578,0.257603,0.207481,0.232542,1
2026-08-11T18:40:45.041574,12.2242,0.343451,0.290254,0.316852,1
2026-08-11T18:40:45.069141,12.2514,0.355231,0.304737,0.329984,1
2026-08-11T18:40:45.102536,12.286,0.35912,0.325283,0.342202,1
2026-08-11T18:40:45.128768,12.313,0.364715,0.333328,0.349021,1
2026-08-11T18:40:45.168997,12.3568,0.372742,0.342467,0.357605,1
2026-08-11T18:40:45.192540,12.3786,0.37454,0.344145,0.359343,1
2026-08-11T18:40:45.217208,12.402,0.375935,0.346176,0.361056,1
2026-08-11T18:40:45.247402,12.4303,0.373707,0.348108,0.360907,1
2026-08-11T18:40:45.273664,12.4578,0.372739,0.348851,0.360795,1
2026-08-11T18:40:45.309830,12.4942,0.38212,0.357535,0.369827,1
2026-08-11T18:40:45.336044,12.5193,0.387102,0.362553,0.374828,1
2026-08-11T18:40:45.375292,12.5586,0.391845,0.37068,0.381263,1
2026-08-11T18:40:45.447139,12.6284,0.389612,0.372453,0.381033,1
2026-08-11T18:40:45.497165,12.6564,0.390084,0.373374,0.381729,1
2026-08-11T18:40:45.533557,12.7208,0.393886,0.375785,0.384835,1
2026-08-11T18:40:45.577379,12.7588,0.398694,0.378308,0.388501,1
2026-08-11T18:40:45.608217,12.7883,0.394101,0.376686,0.385393,1
2026-08-11T18:40:45.637654,12.8184,0.38765,0.373708,0.380679,1
2026-08-11T18:40:45.662834,12.8468,0.383915,0.370835,0.377375,1
2026-08-11T18:40:45.693233,12.8723,0.381122,0.36817,0.374646,1
2026-08-11T18:40:45.722536,12.9034,0.377421,0.363906,0.370663,1
2026-08-11T18:40:45.750201,12.9317,0.380816,0.368776,0.374796,1
2026-08-11T18:40:45.774784,12.9595,0.385038,0.373308,0.379173,1
2026-08-11T18:40:45.801384,12.9852,0.390667,0.379063,0.384865,1
2026-08-11T18:40:45.840237,13.0244,0.390187,0.374608,0.382398,1
2026-08-11T18:40:45.866302,13.0508,0.39101,0.375165,0.383088,1
2026-08-11T18:40:45.910159,13.0938,0.395252,0.376697,0.385974,1
2026-08-11T18:40:45.939918,13.1205,0.394881,0.376438,0.385659,1
2026-08-11T18:40:45.966358,13.1498,0.392486,0.377503,0.384995,1
2026-08-11T18:40:45.992721,13.1766,0.391014,0.378132,0.384573,1
2026-08-11T18:40:46.018596,13.2027,0.390115,0.378613,0.384364,1
2026-08-11T18:40:46.047655,13.2319,0.387563,0.377419,0.382491,1
2026-08-11T18:40:46.074818,13.258,0.386786,0.376864,0.381825,1
2026-08-11T18:40:46.113462,13.298,0.391459,0.385337,0.388398,1
2026-08-11T18:40:46.144837,13.324,0.39848,0.390172,0.394326,1
2026-08-11T18:40:46.176417,13.36,0.382254,0.378402,0.380328,1
2026-08-11T18:40:46.241104,13.4226,0.381733,0.373756,0.377745,1
2026-08-11T18:40:46.268986,13.4519,0.381653,0.373237,0.377445,1
2026-08-11T18:40:46.303767,13.4868,0.354536,0.367991,0.361263,1
2026-08-11T18:40:46.332082,13.5149,0.333475,0.352883,0.343179,1
2026-08-11T18:40:46.371718,13.5532,0.138181,0.180495,0.159338,1
2026-08-11T18:40:46.397475,13.5822,0.105711,0.140874,0.123292,1
2026-08-11T18:40:46.424282,13.608,0.097233,0.125815,0.111524,1
2026-08-11T18:40:46.453673,13.635,0.126695,0.144771,0.135733,1
2026-08-11T18:40:46.480452,13.6634,0.14175,0.148573,0.145162,1
2026-08-11T18:40:46.511568,13.695,0.197617,0.209662,0.20364,1
2026-08-11T18:40:46.536277,13.7208,0.227525,0.24296,0.235243,1
2026-08-11T18:40:46.573186,13.7573,0.287583,0.28707,0.287326,1
2026-08-11T18:40:46.646417,13.8288,0.366668,0.340814,0.353741,1
2026-08-11T18:40:46.672444,13.856,0.376503,0.349756,0.36313,1
2026-08-11T18:40:46.701149,13.8851,0.380238,0.355249,0.367743,1
2026-08-11T18:40:46.727374,13.9106,0.379609,0.354834,0.367221,1
2026-08-11T18:40:46.767278,13.9498,0.376455,0.3542,0.365328,1
2026-08-11T18:40:46.794013,13.9776,0.373807,0.354987,0.364397,1
2026-08-11T18:40:46.820900,14.0037,0.371741,0.355163,0.363452,1
2026-08-11T18:40:46.851107,14.0337,0.378713,0.36541,0.372061,1
2026-08-11T18:40:46.876805,14.0605,0.386702,0.37147,0.379086,1
2026-08-11T18:40:46.912186,14.0948,0.390382,0.374274,0.382328,1
2026-08-11T18:40:46.938352,14.1217,0.390684,0.373756,0.38222,1
2026-08-11T18:40:46.975434,14.1581,0.388668,0.376709,0.382689,1
2026-08-11T18:40:47.040075,14.2229,0.387418,0.381225,0.384322,1
2026-08-11T18:40:47.069788,14.2509,0.387342,0.382042,0.384692,1
2026-08-11T18:40:47.106152,14.2896,0.395732,0.37691,0.386321,1
2026-08-11T18:40:47.135068,14.3169,0.396565,0.372807,0.384686,1
2026-08-11T18:40:47.168983,14.3523,0.401319,0.375483,0.388401,1
2026-08-11T18:40:47.195833,14.3796,0.40363,0.3776,0.390615,1
2026-08-11T18:40:47.223632,14.4067,0.405228,0.377784,0.391506,1
2026-08-11T18:40:47.251120,14.4334,0.409289,0.38191,0.395599,1
2026-08-11T18:40:47.277573,14.4617,0.408728,0.383915,0.396322,1
2026-08-11T18:40:47.314146,14.4987,0.399984,0.379728,0.389856,1
2026-08-11T18:40:47.347010,14.5317,0.396436,0.37803,0.387233,1
2026-08-11T18:40:47.374063,14.5574,0.402577,0.391286,0.396931,1
2026-08-11T18:40:47.433434,14.6211,0.402074,0.388485,0.395279,1
2026-08-11T18:40:47.459301,14.6425,0.400773,0.387965,0.394369,1
2026-08-11T18:40:47.502669,14.6854,0.40531,0.390652,0.397981,1
2026-08-11T18:40:47.533965,14.7136,0.407385,0.391928,0.399657,1
2026-08-11T18:40:47.572748,14.7518,0.400836,0.386673,0.393755,1
2026-08-11T18:40:47.600331,14.7833,0.401743,0.385162,0.393452,1
2026-08-11T18:40:47.627213,14.8105,0.401354,0.384202,0.392778,1
2026-08-11T18:40:47.654758,14.8377,0.408001,0.394098,0.40105,1
2026-08-11T18:40:47.683605,14.8651,0.411604,0.400036,0.40582,1
2026-08-11T18:40:47.710834,14.8945,0.408328,0.393766,0.401047,1
2026-08-11T18:40:47.743410,14.9211,0.408049,0.391246,0.399648,1
2026-08-11T18:40:47.776284,14.9576,0.161436,0.189995,0.175716,1
2026-08-11T18:40:47.842170,15.0239,0.148736,0.137388,0.143062,1
2026-08-11T18:40:47.870249,15.0524,0.145839,0.127724,0.136782,1
2026-08-11T18:40:47.902993,15.086,0.228139,0.220317,0.224228,1
2026-08-11T18:40:47.930086,15.113,0.259213,0.256776,0.257995,1
2026-08-11T18:40:47.968835,15.1503,0.355576,0.333273,0.344425,1
2026-08-11T18:40:47.998860,15.1789,0.374332,0.355657,0.364995,1
2026-08-11T18:40:48.027311,15.2097,0.377869,0.363104,0.370486,1
2026-08-11T18:40:48.054028,15.2363,0.39902,0.365798,0.382409,1
2026-08-11T18:40:48.084897,15.265,0.393619,0.374569,0.384094,1
2026-08-11T18:40:48.117932,15.2952,0.394138,0.389111,0.391625,1
2026-08-11T18:40:48.147935,15.328,0.396102,0.395777,0.395939,1
2026-08-11T18:40:48.180136,15.3573,0.394615,0.39228,0.393448,1
2026-08-11T18:40:48.246447,15.4232,0.388078,0.386569,0.387323,1
2026-08-11T18:40:48.277065,15.4561,0.385653,0.385927,0.38579,1
2026-08-11T18:40:48.313580,15.4899,0.384335,0.386279,0.385307,1
2026-08-11T18:40:48.353007,15.5242,0.384218,0.388971,0.386595,1
2026-08-11T18:40:48.384810,15.5634,0.394689,0.395456,0.395072,1
2026-08-11T18:40:48.415685,15.594,0.39974,0.397409,0.398575,1
2026-08-11T18:40:48.442152,15.6258,0.400206,0.396625,0.398415,1
2026-08-11T18:40:48.470270,15.6512,0.399892,0.396233,0.398063,1
2026-08-11T18:40:48.500879,15.6804,0.399523,0.394359,0.396941,1
2026-08-11T18:40:48.526435,15.7111,0.397914,0.394418,0.396166,1
2026-08-11T18:40:48.552278,15.736,0.396516,0.394558,0.395537,1
2026-08-11T18:40:48.578814,15.7626,0.40245,0.394145,0.398297,1
2026-08-11T18:40:48.642932,15.8257,0.387367,0.385332,0.38635,1
2026-08-11T18:40:48.669203,15.8528,0.384939,0.382005,0.383472,1
2026-08-11T18:40:48.705746,15.8882,0.385174,0.378383,0.381779,1
2026-08-11T18:40:48.733644,15.9166,0.384041,0.374913,0.379477,1
2026-08-11T18:40:48.769629,15.9535,0.388966,0.380919,0.384942,1
2026-08-11T18:40:48.795136,15.9792,0.391938,0.382733,0.387335,1
2026-08-11T18:40:48.822278,16.0047,0.394117,0.383962,0.38904,1
2026-08-11T18:40:48.847167,16.0318,0.388537,0.387695,0.388116,1
2026-08-11T18:40:48.875288,16.0569,0.389359,0.390357,0.389858,1
2026-08-11T18:40:48.913518,16.0954,0.39585,0.395629,0.395739,1
2026-08-11T18:40:48.940583,16.1241,0.398062,0.397441,0.397752,1
2026-08-11T18:40:48.976467,16.159,0.396803,0.39619,0.396496,1
2026-08-11T18:40:49.045227,16.2288,0.398224,0.387327,0.392776,1
2026-08-11T18:40:49.073072,16.256,0.398329,0.387292,0.39281,1
2026-08-11T18:40:49.103096,16.2863,0.398312,0.384853,0.391583,1
2026-08-11T18:40:49.130246,16.3137,0.397651,0.38295,0.3903,1
2026-08-11T18:40:49.166725,16.3498,0.399909,0.38814,0.394024,1
2026-08-11T18:40:49.192383,16.3763,0.401204,0.389133,0.395168,1
2026-08-11T18:40:49.219433,16.403,0.401767,0.389577,0.395672,1
2026-08-11T18:40:49.249516,16.4334,0.40476,0.394603,0.399681,1
2026-08-11T18:40:49.276376,16.4603,0.406048,0.395123,0.400585,1
2026-08-11T18:40:49.312593,16.4952,0.405751,0.384064,0.394907,1
2026-08-11T18:40:49.339790,16.5233,0.405636,0.379189,0.392413,1
2026-08-11T18:40:49.375549,16.5588,0.401542,0.377461,0.389502,1
2026-08-11T18:40:49.443696,16.625,0.404168,0.382541,0.393355,1
2026-08-11T18:40:49.474155,16.6545,0.405285,0.383502,0.394394,1
2026-08-11T18:40:49.508176,16.6901,0.398568,0.384119,0.391343,1
2026-08-11T18:40:49.536621,16.7208,0.396086,0.385116,0.390601,1
2026-08-11T18:40:49.562253,16.7495,0.394844,0.380778,0.387811,1
2026-08-11T18:40:49.601437,16.7837,0.392615,0.378442,0.385528,1
2026-08-11T18:40:49.627164,16.8115,0.390518,0.376009,0.383264,1
2026-08-11T18:40:49.657903,16.8441,0.399171,0.387811,0.393491,1
2026-08-11T18:40:49.680883,16.8671,0.403782,0.394918,0.39935,1
2026-08-11T18:40:49.713330,16.8967,0.292096,0.299154,0.295625,1
2026-08-11T18:40:49.737532,16.9229,0.244043,0.226928,0.235485,1
2026-08-11T18:40:49.774323,16.9578,0.129142,0.099267,0.114204,1
2026-08-11T18:40:49.846651,17.0263,0.113787,0.085067,0.099427,1
2026-08-11T18:40:49.873226,17.0563,0.116223,0.092811,0.104517,1
2026-08-11T18:40:49.904327,17.0861,0.141355,0.122249,0.131802,1
2026-08-11T18:40:49.932286,17.115,0.150611,0.138035,0.144323,1
2026-08-11T18:40:49.969050,17.1522,0.292836,0.255352,0.274094,1
2026-08-11T18:40:49.996217,17.1791,0.319159,0.274363,0.296761,1
2026-08-11T18:40:50.023181,17.2058,0.325854,0.280487,0.303171,1
2026-08-11T18:40:50.050390,17.2332,0.373823,0.343475,0.358649,1
2026-08-11T18:40:50.077068,17.2604,0.376053,0.355291,0.365672,1
2026-08-11T18:40:50.111926,17.2951,0.398269,0.371822,0.385045,1
2026-08-11T18:40:50.139961,17.3223,0.400141,0.378494,0.389317,1
2026-08-11T18:40:50.175224,17.3584,0.398174,0.385674,0.391924,1
2026-08-11T18:40:50.249373,17.4279,0.403143,0.390244,0.396693,1
2026-08-11T18:40:50.276353,17.4595,0.404556,0.39166,0.398108,1
2026-08-11T18:40:50.304212,17.4856,0.413071,0.396912,0.404992,1
2026-08-11T18:40:50.330367,17.5143,0.412303,0.398526,0.405414,1
2026-08-11T18:40:50.366993,17.5481,0.406665,0.396596,0.401631,1
2026-08-11T18:40:50.392493,17.5773,0.404555,0.395019,0.399787,1
2026-08-11T18:40:50.418814,17.6031,0.404864,0.394813,0.399839,1
