timestamp,elapsed,face_detected,left_ear,right_ear,average_ear,smoothed_ear,closing_threshold,opening_threshold,eye_state,closure_duration,blink_event,blink_count
32.0352,32.0352,1,0.41791,0.44278,0.43034,0.43322,0.27368,0.32197,OPEN,,0,8
32.069,32.069,1,0.41988,0.44333,0.43161,0.43161,0.27368,0.32197,OPEN,,0,8
32.1021,32.1021,1,0.41887,0.44421,0.43154,0.43154,0.27368,0.32197,OPEN,,0,8
32.1323,32.1323,1,0.41883,0.4448,0.43182,0.43161,0.27368,0.32197,OPEN,,0,8
32.1661,32.1661,1,0.4188,0.44465,0.43173,0.43173,0.27368,0.32197,OPEN,,0,8
32.202,32.202,1,0.41953,0.4451,0.43231,0.43182,0.27368,0.32197,OPEN,,0,8
32.2357,32.2357,1,0.41977,0.44305,0.43141,0.43173,0.27368,0.32197,OPEN,,0,8
32.2683,32.2683,1,0.41962,0.44279,0.43121,0.43141,0.27368,0.32197,OPEN,,0,8
32.3068,32.3068,1,0.41956,0.44193,0.43075,0.43121,0.27368,0.32197,OPEN,,0,8
32.3424,32.3424,1,0.42199,0.44566,0.43383,0.43121,0.27368,0.32197,OPEN,,0,8
32.3701,32.3701,1,0.42443,0.44616,0.4353,0.43383,0.27368,0.32197,OPEN,,0,8
32.4021,32.4021,1,0.42489,0.44734,0.43611,0.4353,0.27368,0.32197,OPEN,,0,8
32.4344,32.4344,1,0.42972,0.4511,0.44041,0.43611,0.27368,0.32197,OPEN,,0,8
32.469,32.469,1,0.43166,0.4521,0.44188,0.44041,0.27368,0.32197,OPEN,,0,8
32.4965,32.4965,1,0.43021,0.45138,0.4408,0.4408,0.27368,0.32197,OPEN,,0,8
32.5293,32.5293,1,0.4173,0.45099,0.43414,0.4408,0.27368,0.32197,OPEN,,0,8
32.5654,32.5654,1,0.21298,0.2017,0.20734,0.43414,0.27368,0.32197,OPEN,,0,8
32.5994,32.5994,1,0.15036,0.12923,0.1398,0.20734,0.27368,0.32197,CLOSING,,0,8
32.6239,32.6239,1,0.1565,0.113,0.13475,0.1398,0.27368,0.32197,CLOSING,0.02442,0,8
32.6568,32.6568,1,0.14167,0.12339,0.13253,0.13475,0.27368,0.32197,CLOSED,0.05732,0,8
32.7062,32.7062,1,0.19571,0.16299,0.17935,0.13475,0.27368,0.32197,CLOSED,0.10673,0,8
32.7368,32.7368,1,0.21983,0.20375,0.21179,0.17935,0.27368,0.32197,CLOSED,0.13736,0,8
32.7733,32.7733,1,0.23113,0.25736,0.24424,0.21179,0.27368,0.32197,CLOSED,0.17384,0,8
32.8071,32.8071,1,0.29759,0.33381,0.3157,0.24424,0.27368,0.32197,CLOSED,0.20769,0,8
32.8419,32.8419,1,0.33739,0.37203,0.35471,0.3157,0.27368,0.32197,CLOSED,0.24249,0,8
32.8763,32.8763,1,0.35572,0.39219,0.37396,0.35471,0.27368,0.32197,OPENING,0.27689,0,8
32.9106,32.9106,1,0.37731,0.40788,0.3926,0.37396,0.27368,0.32197,OPEN,0.31117,1,9
32.945,32.945,1,0.39444,0.41859,0.40651,0.3926,0.27368,0.32197,OPEN,,0,9
32.969,32.969,1,0.40101,0.42711,0.41406,0.40651,0.27368,0.32197,OPEN,,0,9
32.9945,32.9945,1,0.40721,0.43303,0.42012,0.41406,0.27368,0.32197,OPEN,,0,9
33.0231,33.0231,1,0.40844,0.43191,0.42017,0.42012,0.27368,0.32197,OPEN,,0,9
33.0573,33.0573,1,0.41665,0.43916,0.42791,0.42017,0.27368,0.32197,OPEN,,0,9
33.0869,33.0869,1,0.41502,0.43845,0.42674,0.42674,0.27368,0.32197,OPEN,,0,9
33.1361,33.1361,1,0.41392,0.43985,0.42688,0.42688,0.27368,0.32197,OPEN,,0,9
33.1697,33.1697,1,0.41756,0.4417,0.42963,0.42688,0.27368,0.32197,OPEN,,0,9
33.2041,33.2041,1,0.41946,0.44473,0.43209,0.42963,0.27368,0.32197,OPEN,,0,9
33.2337,33.2337,1,0.42049,0.44483,0.43266,0.43209,0.27368,0.32197,OPEN,,0,9
33.2628,33.2628,1,0.42138,0.44253,0.43195,0.43209,0.27368,0.32197,OPEN,,0,9
33.2955,33.2955,1,0.42028,0.44241,0.43134,0.43195,0.27368,0.32197,OPEN,,0,9
33.3275,33.3275,1,0.42043,0.44273,0.43158,0.43158,0.27368,0.32197,OPEN,,0,9
33.3613,33.3613,1,0.42224,0.44435,0.43329,0.43158,0.27368,0.32197,OPEN,,0,9
33.3924,33.3924,1,0.4246,0.44751,0.43606,0.43329,0.27368,0.32197,OPEN,,0,9
33.4271,33.4271,1,0.42492,0.44919,0.43705,0.43606,0.27368,0.32197,OPEN,,0,9
33.4565,33.4565,1,0.42596,0.45068,0.43832,0.43705,0.27368,0.32197,OPEN,,0,9
33.4882,33.4882,1,0.42423,0.45362,0.43892,0.43832,0.27368,0.32197,OPEN,,0,9
33.5223,33.5223,1,0.43051,0.45583,0.44317,0.43892,0.27368,0.32197,OPEN,,0,9
33.5709,33.5709,1,0.42862,0.45545,0.44204,0.44204,0.27368,0.32197,OPEN,,0,9
33.6,33.6,1,0.4371,0.46015,0.44862,0.44317,0.27368,0.32197,OPEN,,0,9
33.6347,33.6347,1,0.43661,0.45973,0.44817,0.44817,0.27368,0.32197,OPEN,,0,9
33.6667,33.6667,1,0.43348,0.45714,0.44531,0.44817,0.27368,0.32197,OPEN,,0,9
33.6985,33.6985,1,0.43512,0.4582,0.44666,0.44666,0.27368,0.32197,OPEN,,0,9
33.7342,33.7342,1,0.43644,0.45819,0.44732,0.44666,0.27368,0.32197,OPEN,,0,9
33.7662,33.7662,1,0.43911,0.45869,0.4489,0.44732,0.27368,0.32197,OPEN,,0,9
33.8008,33.8008,1,0.43763,0.458,0.44782,0.44782,0.27368,0.32197,OPEN,,0,9
33.8342,33.8342,1,0.43748,0.45818,0.44783,0.44783,0.27368,0.32197,OPEN,,0,9
33.8554,33.8554,1,0.43874,0.46012,0.44943,0.44783,0.27368,0.32197,OPEN,,0,9
33.8872,33.8872,1,0.44229,0.46248,0.45238,0.44943,0.27368,0.32197,OPEN,,0,9
33.921,33.921,1,0.44489,0.46383,0.45436,0.45238,0.27368,0.32197,OPEN,,0,9
33.9525,33.9525,1,0.43886,0.46091,0.44988,0.45238,0.27368,0.32197,OPEN,,0,9
